"PROD_ID","qty_semana","media_preco_semana","dia","qty","preco","date","qty_anterior","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P6",36,1894.1025,32,3,1892.7,2015-02-01,5,20,2,4,7,1894.58,1894.58,1894.59,NA,NA,1999.9
"P3",35,1247.42142857143,255,1,1296.62,2015-09-12,4,20,9,36,6,1232.15,1232.15,NA,NA,NA,NA
"P8",163,463.949018404908,224,34,449,2015-08-12,27,8,8,32,3,448,448,448,459.9,NA,449.9
"P8",2445,406.591967280164,247,36,439,2015-09-04,76,20,9,35,5,429.9,429.9,429.9,449.91,NA,449
"P9",893,484.081511758119,132,43,479,2015-05-12,18,8,5,19,2,519.87,519.87,519.87,NA,527.12,525.99
"P3",51,1279.95784313725,257,2,1278.99,2015-09-14,5,8,9,37,1,1279,1232.15,1232.15,1499,NA,1139
"P4",608,555.388338815789,249,276,443.33,2015-09-06,167,20,9,35,7,NA,NA,NA,494.91,NA,655
"P2",1145,811.146375545852,57,268,799,2015-02-26,324,20,2,8,4,828,825,828,829,NA,879
"P1",167,1427.07868263473,152,40,1399,2015-06-01,33,8,6,22,1,1448.9,NA,NA,NA,1499,NA
"P9",49,494.429387755102,185,5,487.99,2015-07-04,9,8,7,26,6,454.96,454.96,455,NA,599,489.84
"P2",1959,666.814885145482,260,170,629,2015-09-17,97,8,9,37,4,NA,NA,610,799.9,NA,679.9
"P2",4797,726.168424015009,120,952,699,2015-04-30,743,20,4,17,4,NA,NA,629.1,929,849,749
"P7",1742,780.137858783008,227,148,733,2015-08-15,181,20,8,32,6,739.9,739.9,739.9,749,811,719.9
"P6",94,1843.06329787234,104,11,1785.89,2015-04-14,17,9,4,15,2,1796.98,1798,1798,2199,NA,NA
"P7",2526,915.559097387173,92,336,849,2015-04-02,328,8,4,13,4,NA,NA,NA,849,849,NA
"P6",29,1624.71,236,6,1586.91,2015-08-24,3,20,8,34,1,1583.12,1499,1503,NA,NA,1999
"P9",138,457.352463768116,202,19,442.98,2015-07-21,10,20,7,29,2,438.46,438.46,437.47,NA,439.12,469
"P7",5138,746.458551965745,273,918,699,2015-09-30,697,20,9,39,3,NA,NA,NA,699.9,770.45,NA
"P6",35,1601.18857142857,246,3,1999,2015-09-03,4,20,9,35,4,1319.12,1660.36,1470.38,1499,NA,1769
"P8",238,524.330924369748,126,17,499,2015-05-06,20,20,5,18,3,527,527,527,NA,NA,529.9
"P2",1959,666.814885145482,259,97,669,2015-09-16,129,20,9,37,3,NA,NA,610,799.9,NA,679.9
"P2",913,842.889408543264,6,133,829,2015-01-06,95,8,1,1,2,762.68,828,828,729.52,NA,829
"P9",1260,424.76126984127,265,163,399,2015-09-22,93,20,9,38,2,432.99,432.99,432,NA,529,439.99
"P4",43,605.442558139535,207,7,539.9,2015-07-26,6,8,7,29,7,NA,NA,NA,474.9,NA,NA
"P8",2445,406.591967280164,249,31,439,2015-09-06,35,8,9,35,7,429.9,429.9,429.9,NA,NA,449
"P9",774,431.38476744186,238,54,404.1,2015-08-26,198,8,8,34,3,432,432,432,NA,499,439
"P8",344,465.684273255814,252,58,439,2015-09-09,52,8,9,36,3,429.9,429.9,433.14,NA,NA,449
"P7",5369,861.248653380518,39,822,806.55,2015-02-08,979,20,2,5,7,NA,NA,NA,806.55,NA,NA
"P2",307,722.348729641694,164,40,699.9,2015-06-13,34,8,6,23,6,629.1,629.1,584.01,649,NA,699
"P6",25,2549.2084,47,2,2399,2015-02-16,3,20,2,7,1,1994,1994,1994,2199,NA,1998
"P3",31,1193.72096774194,281,2,1199.375,2015-10-08,5,20,10,40,4,1170.2,1130,NA,NA,NA,NA
"P1",161,1523.67298136646,215,19,1499,2015-08-03,16,20,8,31,1,1499,1499,1499,NA,1499,NA
"P8",1219,479.829023789992,135,281,455.05,2015-05-15,374,8,5,19,5,499.98,499.98,499.98,499,636,497
"P6",180,1775.43205555556,54,1,4798,2015-02-23,2,8,2,8,1,1989,1799,1899,NA,NA,1998
"P2",132,699.574848484849,287,36,688.73,2015-10-14,47,8,10,41,3,72498,72498,72498,79900,NA,74800
"P7",4301,779.435989304813,203,258,749,2015-07-22,741,20,7,29,3,NA,NA,NA,729,841,NA
"P3",35,1247.42142857143,252,8,1262.53,2015-09-09,5,8,9,36,3,1139,1139,1139,1499,NA,1139
"P9",128,451.205703125,211,10,439,2015-07-30,16,8,7,30,4,422,422,422,NA,599,449.9
"P3",83,1353.35686746988,98,16,1368.98,2015-04-08,10,20,4,14,3,1399,1398,NA,NA,NA,NA
"P6",38,1725.92894736842,215,3,1697.33,2015-08-03,1,20,8,31,1,1499,1499,1499,NA,NA,1999
"P7",1808,834.713938053097,157,225,799,2015-06-06,300,20,6,22,6,879,806.55,759.05,749,NA,749
"P2",2159,675.95123668365,183,52,719.9,2015-07-02,70,8,7,26,4,698.95,698.95,677.9,699,NA,699
"P6",180,1775.43205555556,58,155,1703.41,2015-02-27,6,8,2,8,5,1883,1883,1861.9,NA,NA,1994.9
"P7",2432,881.438893914474,74,29,849,2015-03-15,376,20,3,10,7,849,849,849,849,849,849
"P1",133,1494.42533834586,213,19,1499,2015-08-01,15,20,8,30,6,1499,1499,1499,NA,1499,NA
"P5",496,825.629233870968,257,165,789,2015-09-14,134,8,9,37,1,822.35,789,789,NA,NA,NA
"P7",5126,875.25097541943,49,1308,799,2015-02-18,495,20,2,7,3,899.05,NA,1049,726.53,806.55,849
"P7",2432,881.438893914474,72,376,849,2015-03-13,609,20,3,10,5,NA,NA,NA,721.65,NA,NA
"P7",11025,755.388848072562,231,4930,699,2015-08-19,1962,20,8,33,3,744,744,744,699.9,801,738.99
"P2",206,801.405291262136,142,36,769.025,2015-05-22,54,20,5,20,5,788.9,788.9,740.9,699,NA,749
"P2",4029,742.702156862745,78,651,699,2015-03-19,1492,20,3,11,4,699,699,699,879,NA,699
"P7",6502,815.289131036604,133,770,776.67,2015-05-13,804,8,5,19,3,798,798,798,749,849,799
"P1",96,1482.90395833333,160,16,1499,2015-06-09,16,20,6,23,2,1349.1,1349.1,1349.1,NA,NA,NA
"P9",49,494.429387755102,183,12,487.9,2015-07-02,10,8,7,26,4,477.89,477.89,468.9,NA,442.83,449
"P6",83,1824.26457831325,77,8,1749,2015-03-18,16,8,3,11,3,1857.99,NA,NA,1599,NA,2379.87
"P7",7019,877.873839578288,40,618,849,2015-02-09,822,20,2,6,1,NA,NA,899,806.55,NA,849
"P7",4301,779.435989304813,202,741,749,2015-07-21,1225,20,7,29,2,NA,NA,NA,729,740.08,NA
"P4",598,527.947274247492,175,92,499,2015-06-24,155,20,6,25,3,NA,NA,NA,569,NA,NA
"P4",648,533.470015432099,169,48,499,2015-06-18,33,20,6,24,4,NA,NA,NA,569,NA,499
"P6",94,1843.06329787234,109,9,1784.95,2015-04-19,5,8,4,15,7,1767.99,NA,NA,1889.1,NA,NA
"P2",242,754.582438016529,153,33,789,2015-06-02,35,20,6,22,2,699,641.9,699,664.99,NA,729
"P6",61,1810.50114754098,110,18,1783,2015-04-20,9,8,4,16,1,1766,1766,1766,NA,NA,1799
"P3",51,1279.95784313725,259,24,1098,2015-09-16,7,20,9,37,3,1279,1279,1279,1499,NA,1139
"P6",62,1774.21983870968,118,11,1779,2015-04-28,3,20,4,17,2,1778,1798,1798,1699,NA,NA
"P4",128,602.484375,234,9,499.9,2015-08-22,30,8,8,33,6,NA,NA,NA,479,NA,NA
"P7",567,777.773968253968,241,40,779,2015-08-29,42,20,8,34,6,NA,NA,NA,789.9,704.88,NA
"P8",3530,404.483011331445,262,331,379,2015-09-19,635,8,9,37,6,NA,433,NA,441.92,NA,428
"P7",10948,739.430017354768,245,3065,699,2015-09-02,2728,20,9,35,3,NA,NA,NA,699.9,704.88,NA
"P9",49,494.429387755102,183,12,487.9,2015-07-02,10,20,7,26,4,477.89,479,448.9,NA,509,489.88
"P6",35,1601.18857142857,244,8,1499.9,2015-09-01,12,8,9,35,2,1689.27,1499,1499,NA,NA,1999
"P8",318,465.96427672956,196,42,449.9,2015-07-15,68,8,7,28,3,448,448,448,NA,NA,469
"P6",41,1756.73048780488,175,10,1752.81,2015-06-24,11,8,6,25,3,1829.9,1789.9,1789.9,1699,NA,NA
"P3",100,1278.813,144,21,1234.05,2015-05-24,24,8,5,20,7,1218.99,1218.99,NA,NA,NA,NA
"P4",215,535.807813953488,273,42,489,2015-09-30,35,20,9,39,3,NA,NA,NA,431.91,NA,NA
"P6",69,1688.33130434783,205,7,1697.34,2015-07-24,5,8,7,29,5,1499,1499,1499,NA,NA,1799
"P7",5900,807.094998305085,186,775,749,2015-07-05,850,8,7,26,7,NA,NA,NA,743.07,818.67,NA
"P3",51,1279.95784313725,257,2,1278.99,2015-09-14,5,20,9,37,1,1002.32,1025.1,NA,NA,NA,NA
"P4",2050,655.583424390244,125,75,569,2015-05-05,879,8,5,18,2,NA,NA,NA,512.1,NA,499
"P6",20,1914.8,4,5,1914.8,2015-01-04,6,8,1,0,7,NA,NA,1898,2199,NA,2229
"P2",1145,811.146375545852,54,16,822.99,2015-02-23,32,8,2,8,1,787,869,869,829,NA,879
"P4",34,561.957352941176,214,4,567.86,2015-08-02,3,20,8,30,7,NA,NA,NA,479,NA,NA
"P3",32,1321.3509375,161,6,1278.87,2015-06-10,6,8,6,23,3,1278.8,1169.1,NA,NA,NA,NA
"P3",44,1210.00227272727,265,7,1231.79,2015-09-22,6,20,9,38,2,1018.98,1018.98,NA,NA,NA,NA
"P3",14,1286.85714285714,224,3,1299,2015-08-12,4,8,8,32,3,1099,1099,1099,NA,NA,1499
"P9",3205,421.036458658346,232,684,379,2015-08-20,858,8,8,33,4,432,432,432,NA,424.15,439
"P1",87,1511.06091954023,223,16,1499,2015-08-11,13,20,8,32,2,1424.9,1424.9,1499,NA,1499,NA
"P8",430,469.81488372093,217,64,449.9,2015-08-05,40,8,8,31,3,383.04,413.01,428.9,459.9,NA,429.9
"P2",324,720.816388888889,206,16,729,2015-07-25,67,8,7,29,6,669,669,669,584.91,NA,679
"P7",4301,779.435989304813,202,741,749,2015-07-21,1225,8,7,29,2,NA,NA,NA,696.57,NA,NA
"P7",3485,870.555202295552,105,1116,799,2015-04-15,230,20,4,15,3,848.99,849,849,799,879,799
"P3",150,1131.26713333333,202,44,1098,2015-07-21,52,20,7,29,2,1089,1089,NA,NA,NA,NA
"P7",4874,738.317166598277,261,618,699,2015-09-18,685,20,9,37,5,NA,NA,NA,699.9,811,NA
"P4",131,531.303816793893,259,35,498,2015-09-16,11,20,9,37,3,NA,NA,NA,479.9,NA,498
"P6",41,1756.73048780488,176,7,1776.72,2015-06-25,10,20,6,25,4,1768.99,1529.1,1768.99,1799,NA,1999
"P9",1113,427.85850853549,284,86,388.89,2015-10-11,123,20,10,40,7,395.82,395.82,395.78,NA,500.72,399.99
"P7",1978,898.12552578362,82,189,849,2015-03-23,165,20,3,12,1,849,849,849,849,NA,849
"P3",21,1290.43333333333,238,3,1274.9,2015-08-26,3,20,8,34,3,1099,1099,1099,NA,NA,1139
"P3",84,1125.9719047619,213,21,1049,2015-08-01,23,20,8,30,6,1048,899.1,NA,NA,NA,NA
"P7",5845,867.331555175364,173,218,783.99,2015-06-22,497,8,6,25,1,NA,NA,NA,748,792.57,NA
"P2",7217,705.699577386726,229,102,678.995,2015-08-17,44,20,8,33,1,719.89,719.89,719,799,NA,698.9
"P7",4874,738.317166598277,257,676,699,2015-09-14,82,8,9,37,1,629.1,629.1,629.1,699.9,704.88,NA
"P1",60,1503.39066666667,177,11,1499,2015-06-26,10,8,6,25,5,1458.9,1458.9,NA,NA,1424.05,NA
"P5",46,860.678260869565,222,18,839,2015-08-10,15,20,8,32,1,838,838,799,NA,NA,NA
"P9",176,497.883636363636,140,45,476.67,2015-05-20,19,8,5,20,3,449.1,439.12,439.12,NA,599,495
"P7",2537,779.120224674813,215,243,749,2015-08-03,89,20,8,31,1,NA,NA,NA,738,861,NA
"P6",79,1803.70151898734,124,22,1773.94,2015-05-04,7,20,5,18,1,1889,1889,1889,NA,NA,1799
"P6",38,1725.92894736842,218,11,1677,2015-08-06,7,20,8,31,4,1319.12,1821.56,1499,NA,NA,NA
"P3",37,1298.00675675676,147,7,1281.6,2015-05-27,6,20,5,21,3,1289,1289,NA,NA,NA,NA
"P2",1490,659.123563758389,250,740,610,2015-09-07,602,8,9,36,1,549,549,549,719.91,NA,852.27
"P2",559,671.358050089445,266,100,665.85,2015-09-23,61,8,9,38,3,NA,NA,609,799.9,NA,799.9
"P9",218,535.922568807339,156,22,499,2015-06-05,19,8,6,22,5,431.1,431.1,431.1,NA,599,493.93
"P2",502,721.128047808765,217,76,687.99,2015-08-05,88,20,8,31,3,699,698.99,699,649.9,NA,852.27
"P3",54,1395.57074074074,85,10,1383.95,2015-03-26,10,8,3,12,4,1449.9,1449.9,1449.9,1349.1,1217.13,1489
"P9",25,504.4396,174,4,498,2015-06-23,6,20,6,25,2,478.9,478.9,468.9,NA,599,490.78
"P6",94,1843.06329787234,107,13,1748.9,2015-04-17,17,8,4,15,5,1796.95,1798,1769.9,2199,NA,NA
"P6",621,1540.2431078905,267,206,1399,2015-09-24,371,8,9,38,4,NA,1667.35,1667.43,1499,NA,1699
"P2",446,790.031121076233,91,57,748,2015-04-01,66,9,4,13,3,NA,NA,749,773.52,764.73,749
"P2",393,729.101450381679,240,53,688,2015-08-28,50,20,8,34,5,539.1,539.1,539.1,703.12,NA,852.27
"P7",5167,865.888294948713,100,873,769,2015-04-10,452,20,4,14,5,NA,NA,NA,879,NA,NA
"P4",412,794.489660194175,250,274,443.33,2015-09-07,276,8,9,36,1,NA,NA,NA,494.91,NA,NA
"P1",121,1457.34644628099,130,10,1499,2015-05-10,9,20,5,18,7,1899,1899,NA,NA,NA,NA
"P6",621,1540.2431078905,266,371,1399,2015-09-23,10,20,9,38,3,NA,1667.53,1667.56,1499,NA,1699
"P6",14,1728.98642857143,190,2,1754.75,2015-07-09,3,20,7,27,4,1319.12,1763.89,1763.89,1599,NA,NA
"P9",218,535.922568807339,153,64,479,2015-06-02,59,8,6,22,2,431.1,431.1,431.1,NA,599,493.98
"P6",69,1688.33130434783,204,5,1697.38,2015-07-23,7,20,7,29,4,1499,1499,1499,NA,NA,1799
"P4",46,577.56847826087,220,4,548,2015-08-08,7,8,8,31,6,NA,NA,NA,569,NA,518
"P2",492,759.938475609756,83,125,745,2015-03-24,77,20,3,12,2,NA,NA,699,685.62,764.73,879
"P3",84,1125.9719047619,209,8,1149,2015-07-28,9,8,7,30,2,1078,1078,1078,967.12,NA,1098
"P9",1113,427.85850853549,279,50,409,2015-10-06,134,20,10,40,2,414.95,414.98,416.94,NA,465.52,449.99
"P4",1509,520.820728959576,142,328,474.05,2015-05-22,301,8,5,20,5,NA,NA,NA,569,NA,519
"P7",9629,846.505154221622,118,652,829,2015-04-28,490,8,4,17,2,NA,NA,NA,806.55,NA,NA
"P7",4233,787.93693361682,189,847,749,2015-07-08,1016,8,7,27,3,NA,NA,NA,769,941,NA
"P7",4170,781.806148681055,212,686,749,2015-07-31,850,20,7,30,5,NA,NA,NA,738,861,NA
"P5",218,818.92871559633,177,34,798,2015-06-26,45,8,6,25,5,839,839,839,NA,NA,NA
"P7",8490,818.574487632509,167,1461,749,2015-06-16,851,8,6,24,2,NA,NA,NA,799,911,NA
"P9",893,484.081511758119,136,140,455.05,2015-05-16,173,20,5,19,6,478,478,478,NA,599,496
"P4",2670,543.826333333333,269,29,495,2015-09-26,37,8,9,38,6,NA,NA,NA,431.91,NA,497
"P6",29,1624.71,240,6,1637.77,2015-08-28,3,8,8,34,5,1499,1499,1698.9,1399,NA,1769
"P5",1492,789.504430294906,284,57,779,2015-10-11,98,8,10,40,7,819,853.52,819,NA,NA,NA
"P8",189,501.858095238095,144,17,479,2015-05-24,16,20,5,20,7,431.1,431.1,431.1,469,NA,494
"P2",600,795.492783333333,99,58,812,2015-04-09,30,20,4,14,4,NA,NA,819,879,799,749
"P6",272,1773.47602941176,64,66,1703.41,2015-03-05,135,20,3,9,4,1829.9,1829.9,1829.9,NA,NA,1989
"P7",5900,807.094998305085,183,1239,749,2015-07-02,221,8,7,26,4,763.99,763.99,787,798,792.57,748
"P3",55,1322.27745454545,122,3,1358.74,2015-05-02,5,8,5,17,6,1268,1268,NA,NA,1382.25,NA
"P2",600,795.492783333333,96,33,799,2015-04-06,56,8,4,14,1,748,748,748,879,NA,879
"P7",3440,763.527345930233,251,82,779,2015-09-08,47,20,9,36,2,629.1,629.1,629.1,699.9,704.88,NA
"P2",370,869.542810810811,49,32,827,2015-02-18,33,8,2,7,3,704.65,704.65,704.65,696.36,NA,879
"P9",893,484.081511758119,134,317,455.05,2015-05-14,103,20,5,19,4,514.89,514,509.9,NA,NA,497.99
"P9",176,497.883636363636,140,45,476.67,2015-05-20,19,20,5,20,3,498.99,498.99,498.99,NA,521.13,495
"P6",180,1775.43205555556,54,1,4798,2015-02-23,2,20,2,8,1,1989,1989,1989,NA,NA,1998
"P3",NA,NA,282,NA,NA,NA,NA,20,10,40,5,1249,1199,1079.1,1199,NA,1199
"P7",5446,851.822390745501,6,1668,799,2015-01-06,1109,20,1,1,2,NA,NA,1099,703.12,759.05,799
"P7",2295,830.183925925926,2,781,799,2015-01-02,313,8,1,0,5,NA,NA,NA,799,799,NA
"P7",567,777.773968253968,238,86,749,2015-08-26,145,8,8,34,3,NA,NA,NA,699.9,704.88,NA
"P1",60,1506.58583333333,85,6,1499,2015-03-26,7,8,3,12,4,NA,NA,NA,NA,1499,NA
"P7",9629,846.505154221622,118,652,829,2015-04-28,490,8,4,17,2,NA,NA,NA,849,NA,NA
"P7",2432,881.438893914474,71,609,849,2015-03-12,650,20,3,10,4,849,849,849,849,NA,849
"P2",403,723.825856079405,195,59,699.9,2015-07-14,81,20,7,28,2,NA,NA,648.9,689,NA,649
"P6",46,1802.01260869565,147,13,1797,2015-05-27,5,8,5,21,3,1999,1610.1,1609.2,NA,NA,1999
"P4",349,539.157936962751,280,31,485,2015-10-07,55,20,10,40,3,NA,NA,NA,469.9,NA,497
"P3",56,1388.93142857143,89,17,1368.9,2015-03-30,6,20,3,13,1,1389.99,1389.99,1389.99,1499,1499,1349
"P8",410,486.18956097561,168,81,479,2015-06-17,95,20,6,24,3,498.99,498.99,511.99,479,NA,491.77
"P9",1113,427.85850853549,281,327,394.9,2015-10-08,252,20,10,40,4,399.95,399.99,399.99,NA,569,399.99
"P7",4301,779.435989304813,204,458,749,2015-07-23,258,8,7,29,4,789,789,746.98,729,841,729
"P2",456,718.451184210526,225,57,683,2015-08-13,41,20,8,32,4,NA,NA,678.35,799,NA,699
"P6",41,1756.73048780488,178,2,1767.05,2015-06-27,4,8,6,25,6,1874,1874,1767.59,1799,NA,NA
"P9",49,494.429387755102,184,9,487,2015-07-03,12,8,7,26,5,478.79,478.79,448.9,NA,521.13,489.88
"P1",74,1483.43689189189,192,10,1499,2015-07-11,10,8,7,27,6,1429.9,1429.9,NA,NA,1424.05,NA
"P2",4797,726.168424015009,117,936,699,2015-04-27,607,8,4,17,1,NA,NA,699,929,799,749
"P3",32,1321.3509375,161,6,1278.87,2015-06-10,6,8,6,23,3,1278.8,1234.05,NA,NA,NA,NA
"P2",446,790.031121076233,91,57,748,2015-04-01,66,20,4,13,3,NA,NA,799,773.52,764.73,749
"P7",5369,861.248653380518,33,719,849,2015-02-02,290,8,2,5,1,NA,NA,NA,849,NA,NA
"P8",3530,404.483011331445,262,331,379,2015-09-19,635,20,9,37,6,433,433,433,NA,NA,428
"P9",296,462.600135135135,255,42,433,2015-09-12,45,20,9,36,6,438.9,438.9,448,NA,483.12,NA
"P9",176,497.883636363636,144,27,474.04,2015-05-24,10,8,5,20,7,431.1,431.1,431.1,NA,521.13,494
"P4",225,570.547511111111,155,31,529,2015-06-04,55,8,6,22,4,NA,NA,NA,569,NA,499
"P3",51,1279.95784313725,259,24,1098,2015-09-16,7,8,9,37,3,1279,1279,1279,1499,NA,1098
"P3",150,1131.26713333333,205,6,1149,2015-07-24,11,8,7,29,5,1089,1089,1089,1149,NA,1098
"P7",6290,889.27519872814,65,435,849,2015-03-06,257,20,3,9,5,849,849,849,849,NA,849
"P4",1509,520.820728959576,141,301,474.05,2015-05-21,219,8,5,20,4,NA,NA,NA,569,NA,NA
"P6",42,1909.95428571429,136,2,1843.45,2015-05-16,10,20,5,19,6,1828.99,1619.1,1756.55,NA,NA,1904.7
"P8",507,434.255384615385,241,75,397.99,2015-08-29,87,20,8,34,6,399.9,399.9,399.9,479,NA,439
"P6",62,1774.21983870968,120,15,1778,2015-04-30,13,8,4,17,4,1899,1899,1899,NA,NA,NA
"P2",191,695.686073298429,279,8,687.715,2015-10-06,16,8,10,40,2,NA,NA,581.35,781.92,NA,799.9
"P6",39,1740.74282051282,209,5,1697.34,2015-07-28,10,20,7,30,2,1499,1749.9,1748.9,1499,NA,1981.18
"P6",29,1624.71,240,6,1637.77,2015-08-28,3,20,8,34,5,1689.42,1669.64,1669.64,NA,NA,1999
"P1",60,1506.58583333333,87,14,1499,2015-03-28,7,8,3,12,6,NA,NA,NA,NA,1499,NA
"P8",388,496.48574742268,187,26,478.99,2015-07-06,43,20,7,27,1,463.52,464.4,455,NA,NA,489.84
"P1",19,1451.66315789474,236,2,1349.1,2015-08-24,1,20,8,34,1,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",124,1482.50927419355,183,46,1419,2015-07-02,16,20,7,26,4,1463.9,1466.9,NA,NA,1499,NA
"P8",318,465.96427672956,194,64,449.9,2015-07-13,19,8,7,28,1,456.89,431.1,456.89,NA,NA,NA
"P2",523,726.560497131931,170,90,679.86,2015-06-19,71,20,6,24,5,NA,NA,610.11,669,NA,699.9
"P8",189,501.858095238095,144,17,479,2015-05-24,16,20,5,20,7,431.1,431.1,431.1,469,NA,494
"P9",88,485.890795454545,187,8,486.98,2015-07-06,8,8,7,27,1,463.52,463.52,455,NA,499,489.84
"P1",133,1494.42533834586,210,17,1499,2015-07-29,19,20,7,30,3,1469.02,1349.1,1499,NA,1424.05,NA
"P3",26,1152.29230769231,272,4,1157.98,2015-09-29,1,8,9,39,2,1099,1099,1098.99,1099,NA,1198.9
"P5",3466,797.009145989613,245,1055,749,2015-09-02,902,20,9,35,3,898,898,898,NA,NA,NA
"P2",393,772.615623409669,136,15,733,2015-05-16,36,8,5,19,6,733,769,733,729,NA,749
"P6",46,1802.01260869565,147,13,1797,2015-05-27,5,20,5,21,3,1699,1832,1832,1699,NA,2097.26
"P9",128,451.205703125,208,44,417.81,2015-07-27,14,20,7,30,1,437,437,437,NA,599,449.9
"P8",2183,419.65813559322,275,104,429,2015-10-02,121,8,10,39,5,397,397,397,NA,NA,399.99
"P7",2526,915.559097387173,92,336,849,2015-04-02,328,20,4,13,4,829,829,829,721.65,747.12,849
"P1",33,1470.33727272727,234,5,1349.1,2015-08-22,2,8,8,33,6,1319.12,1319.12,1319.12,NA,1424.05,NA
"P9",1947,400.801859270673,245,789,379,2015-09-02,709,8,9,35,3,433,433,433,NA,579,449
"P9",218,535.922568807339,153,64,479,2015-06-02,59,20,6,22,2,431.1,431.1,431.1,NA,521.13,493.98
"P1",96,1482.90395833333,159,16,1499,2015-06-08,22,8,6,23,1,1450.9,NA,NA,NA,NA,NA
"P3",136,1314.99514705882,107,14,1299,2015-04-17,7,20,4,15,5,1296.88,1318,1296.88,1199.2,NA,1349
"P4",1509,520.820728959576,142,328,474.05,2015-05-22,301,8,5,20,5,NA,NA,NA,569,NA,NA
"P8",507,434.255384615385,242,96,398,2015-08-30,75,20,8,34,7,399.9,399.9,399.9,NA,NA,439
"P1",177,1406.40802259887,151,33,1399,2015-05-31,16,20,5,21,7,1448.9,NA,NA,NA,1499,NA
"P6",81,1819.41185185185,163,8,1777.895,2015-06-12,11,8,6,23,5,1797.79,1799.9,1654.21,NA,NA,1904.7
"P7",3485,870.555202295552,105,1116,799,2015-04-15,230,20,4,15,3,NA,NA,NA,759.05,773.52,NA
"P8",238,524.330924369748,129,43,499,2015-05-09,21,20,5,18,6,499.9,519.9,519.89,NA,NA,526
"P9",3205,421.036458658346,229,121,431.67,2015-08-17,46,8,8,33,1,441,441,434,NA,527.12,439
"P7",4233,787.93693361682,188,1016,749,2015-07-07,275,8,7,27,2,749,748,749,759,941,749
"P7",4973,899.028799517394,60,872,849,2015-03-01,635,10,3,8,7,848.99,848.99,848.99,721.65,NA,849
"P3",222,1143.06351351351,199,37,1098,2015-07-18,29,14,7,28,6,1089,1089,NA,NA,NA,NA
"P6",92,1488.99163043478,259,22,1475.17,2015-09-16,14,20,9,37,3,1475,1669.22,1669.22,1499,NA,1898.99
"P6",62,1774.21983870968,118,11,1779,2015-04-28,3,8,4,17,2,1798,1798,1798,NA,NA,1799
"P2",4497,646.095203468979,247,174,657.99,2015-09-04,172,20,9,35,5,683.99,683.99,683.99,719.91,NA,852.27
"P6",42,1909.95428571429,131,8,1798.96,2015-05-11,1,8,5,19,1,1829,1979.1,1600.91,2199,NA,1904.7
"P6",40,1458.855,286,20,1457.97,2015-10-13,15,20,10,41,2,1480,1480,1480,1399,NA,1499
"P8",430,469.81488372093,221,29,449.9,2015-08-09,17,8,8,31,7,448,448,443.99,459.9,NA,429.9
"P3",57,1198.23684210526,233,6,1098,2015-08-21,8,20,8,33,5,968.19,1025.14,NA,NA,NA,NA
"P3",94,1248.56968085106,170,5,1227.68,2015-06-19,18,8,6,24,5,1143,1143,1143,1299,NA,1199
"P4",349,539.157936962751,282,30,480,2015-10-09,43,8,10,40,5,NA,NA,NA,492.15,NA,NA
"P3",100,1278.813,141,10,1234.05,2015-05-21,15,20,5,20,4,1288,1218,NA,NA,NA,NA
"P9",479,449.320876826722,222,152,431.67,2015-08-10,134,20,8,32,1,443,443,443,NA,599,449.9
"P1",60,1506.58583333333,88,7,1499,2015-03-29,14,20,3,12,7,NA,NA,NA,NA,1424.05,NA
"P2",1012,819.794328063241,73,73,778,2015-03-14,153,20,3,10,6,NA,NA,778,829,829,829
"P8",1613,409.27877867328,286,528,379,2015-10-13,246,20,10,41,2,393.99,393.96,393,NA,NA,399.99
"P4",64,566.94421875,189,8,544.685,2015-07-08,13,8,7,27,3,NA,NA,NA,NA,NA,499
"P4",131,531.303816793893,262,5,569,2015-09-19,24,20,9,37,6,NA,NA,NA,467.42,NA,498
"P9",197,489.450456852792,171,5,479,2015-06-20,8,8,6,24,6,478.9,478.9,468.9,NA,599,491.58
"P7",1978,898.12552578362,82,189,849,2015-03-23,165,8,3,12,1,849,849,849,721.65,747.12,849
"P2",242,754.582438016529,153,33,789,2015-06-02,35,20,6,22,2,629.1,577.71,629.1,664.99,NA,729
"P7",3485,870.555202295552,106,386,849,2015-04-16,1116,20,4,15,4,848.99,848.99,848.99,849,879,799
"P2",1236,709.165954692557,188,410,676.67,2015-07-07,53,8,7,27,2,649,649,649,649,NA,649
"P8",344,465.684273255814,256,45,439,2015-09-13,52,8,9,36,7,NA,438.9,448,NA,NA,NA
"P7",1257,868.525202863962,18,114,849,2015-01-18,413,8,1,2,7,NA,NA,NA,747.12,849,NA
"P3",19,1224.31315789474,218,1,1499,2015-08-06,7,8,8,31,4,1098,1098,NA,NA,NA,NA
"P2",1012,819.794328063241,70,270,791.1,2015-03-11,156,8,3,10,3,778,778,778,829,NA,979
"P9",240,516.107291666667,128,21,499,2015-05-08,61,8,5,18,5,526,526,526,NA,599,527
"P6",32,1871.040625,196,5,1697.89,2015-07-15,1,20,7,28,3,1488.9,1488.9,1645.99,1489,NA,1799
"P4",225,570.547511111111,154,55,540.55,2015-06-03,54,20,6,22,3,NA,NA,NA,569,569,499
"P2",456,718.451184210526,224,41,683,2015-08-12,108,8,8,32,3,667,667,667,799,NA,729
